TimeInSeconds,FrameTimeMs,FPS
10.73547,10.81,92.54
10.74628,9.63,103.86
10.75591,10.68,93.62
10.76659,10.35,96.62
10.77694,9.23,108.32
10.78617,9.95,100.55
10.79612,9.97,100.26
10.80609,10.71,93.38
10.81680,9.95,100.53
10.82675,9.64,103.68
10.83639,9.20,108.67
10.84559,11.28,88.63
10.85688,9.22,108.42
10.86610,10.66,93.85
10.87676,9.58,104.36
10.88634,9.40,106.44
10.89573,10.37,96.40
10.90611,10.75,93.06
10.91685,10.10,99.01
10.92695,12.76,78.40
10.93971,13.38,74.72
10.95309,10.01,99.93
10.96310,11.30,88.50
10.97440,9.38,106.56
10.98378,9.76,102.51
10.99354,8.88,112.65
11.00241,13.50,74.09
11.01591,10.07,99.28
11.02598,10.30,97.12
11.03628,10.01,99.92
11.04629,9.73,102.77
11.05602,9.86,101.39
11.06588,10.42,95.98
11.07630,11.26,88.83
11.08756,10.97,91.20
11.09852,9.72,102.86
11.10825,9.34,107.09
11.11758,10.94,91.42
11.12852,9.82,101.81
11.13834,10.61,94.24
11.14896,11.11,89.98
11.16007,9.49,105.41
11.16956,10.36,96.51
11.17992,9.48,105.49
11.18940,10.11,98.88
11.19951,10.90,91.78
11.21041,10.58,94.53
11.22099,12.56,79.63
11.23354,9.97,100.25
11.24352,10.45,95.70
11.25397,9.26,107.94
11.26323,10.59,94.45
11.27382,9.17,109.04
11.28299,11.03,90.64
11.29402,9.62,104.00
11.30364,10.79,92.66
11.31443,10.15,98.56
11.32458,10.03,99.74
11.33460,10.38,96.38
11.34498,10.24,97.64
11.35522,10.78,92.75
11.36600,12.95,77.25
11.37895,11.14,89.81
11.39008,11.43,87.49
11.40151,10.20,98.06
11.41171,9.77,102.33
11.42148,10.55,94.79
11.43203,9.56,104.62
11.44159,12.23,81.76
11.45382,11.62,86.09
11.46544,9.39,106.52
11.47482,10.64,93.98
11.48546,10.35,96.66
11.49581,9.77,102.36
11.50558,10.30,97.09
11.51588,15.84,63.12
11.53172,10.07,99.26
11.54180,10.37,96.43
11.55217,10.75,92.99
11.56292,10.27,97.39
11.57319,9.48,105.43
11.58267,10.92,91.59
11.59359,10.98,91.07
11.60457,10.41,96.07
11.61498,10.36,96.54
11.62534,10.65,93.90
11.63599,9.81,101.98
11.64580,9.44,105.98
11.65523,10.58,94.54
11.66581,9.91,100.96
11.67571,11.32,88.36
11.68703,10.57,94.62
11.69760,8.83,113.24
11.70643,10.30,97.07
11.71673,9.65,103.64
11.72638,10.00,99.97
11.73638,11.15,89.67
11.74754,11.23,89.02
11.75877,10.69,93.55
11.76946,8.07,123.92
11.77753,9.97,100.33
11.78750,11.07,90.37
11.79856,9.12,109.63
11.80768,10.40,96.20
11.81808,9.72,102.85
11.82780,10.70,93.48
11.83850,9.04,110.58
11.84754,10.49,95.33
11.85803,10.60,94.30
11.86864,9.04,110.61
11.87768,13.08,76.48
11.89075,13.49,74.15
11.90424,9.86,101.37
11.91410,10.61,94.21
11.92472,10.38,96.38
11.93509,9.28,107.78
11.94437,10.80,92.60
11.95517,12.17,82.14
11.96734,9.96,100.43
11.97730,9.14,109.43
11.98644,9.44,105.90
11.99588,10.01,99.88
12.00589,9.76,102.42
12.01566,10.33,96.82
12.02599,11.71,85.41
12.03769,12.19,82.04
12.04988,11.02,90.71
12.06091,9.13,109.47
12.07004,10.85,92.12
12.08090,9.70,103.07
12.09060,9.43,106.01
12.10003,14.88,67.22
12.11491,11.62,86.04
12.12653,10.67,93.70
12.13720,10.32,96.87
12.14753,14.50,68.98
12.16202,67.47,14.82
12.22949,9.81,101.95
12.23930,9.80,102.04
12.24910,11.08,90.22
12.26019,9.56,104.57
12.26975,9.60,104.14
12.27935,10.22,97.86
12.28957,9.64,103.71
12.29921,10.03,99.68
12.30924,13.76,72.67
12.32301,11.45,87.34
12.33445,9.23,108.35
12.34368,9.22,108.51
12.35290,10.57,94.63
12.36347,9.69,103.23
12.37315,10.03,99.69
12.38319,9.69,103.21
12.39287,11.55,86.59
12.40442,11.76,85.04
12.41618,10.79,92.64
12.42698,10.11,98.96
12.43708,9.55,104.72
12.44663,9.84,101.61
12.45647,9.86,101.42
12.46633,11.09,90.16
12.47743,9.29,107.66
12.48671,9.35,106.92
12.49607,10.43,95.88
12.50650,9.84,101.61
12.51634,10.84,92.28
12.52717,9.94,100.59
12.53711,11.03,90.69
12.54814,10.21,97.98
12.55835,9.14,109.46
12.56748,8.68,115.25
12.57616,10.25,97.58
12.58641,9.25,108.06
12.59566,11.50,86.93
12.60717,14.10,70.93
12.62126,11.40,87.75
12.63266,12.93,77.33
12.64559,11.81,84.66
12.65740,13.11,76.29
12.67051,11.17,89.56
12.68168,10.22,97.84
12.69190,10.75,93.06
12.70264,10.58,94.49
12.71323,10.03,99.69
12.72326,11.60,86.21
12.73486,27.70,36.10
12.76256,5.97,167.49
12.76853,29.47,33.94
12.79800,12.34,81.06
12.81033,30.63,32.65
12.84097,25.12,39.80
12.86609,5.07,197.12
12.87116,9.70,103.09
12.88086,10.62,94.12
12.89149,10.59,94.47
12.90207,10.10,99.05
12.91217,10.47,95.50
12.92264,9.84,101.59
12.93248,10.20,98.07
12.94268,10.83,92.37
12.95351,9.70,103.04
12.96321,11.88,84.17
12.97509,10.45,95.69
12.98554,9.91,100.92
12.99545,9.91,100.92
13.00536,11.85,84.36
13.01722,9.70,103.13
13.02691,10.35,96.66
13.03726,12.16,82.24
13.04942,12.44,80.36
13.06186,9.72,102.91
13.07158,10.43,95.90
13.08201,10.44,95.79
13.09245,11.02,90.76
13.10347,12.98,77.06
13.11644,19.50,51.29
13.13594,8.14,122.80
13.14408,11.41,87.64
13.15549,9.85,101.57
13.16534,10.18,98.20
13.17552,10.01,99.89
13.18553,10.92,91.57
13.19645,11.50,86.96
13.20795,10.69,93.53
13.21864,9.98,100.18
13.22862,13.30,75.22
13.24192,12.01,83.24
13.25393,10.40,96.15
13.26433,10.79,92.70
13.27512,9.69,103.16
13.28481,9.52,105.02
13.29434,10.54,94.87
13.30488,9.97,100.30
13.31485,10.68,93.61
13.32553,11.22,89.14
13.33675,10.42,95.98
13.34717,10.93,91.45
13.35810,10.60,94.38
13.36870,10.78,92.78
13.37948,9.21,108.61
13.38868,10.04,99.57
13.39873,10.65,93.88
13.40938,10.82,92.42
13.42020,10.55,94.83
13.43074,10.38,96.30
13.44113,10.82,92.46
13.45194,11.47,87.20
13.46341,10.28,97.32
13.47369,11.78,84.86
13.48547,8.77,114.06
13.49424,10.49,95.33
13.50473,11.04,90.56
13.51577,10.68,93.61
13.52645,11.40,87.75
13.53785,10.28,97.29
13.54813,11.07,90.30
13.55920,9.90,101.06
13.56910,10.29,97.23
13.57938,11.29,88.55
13.59068,10.78,92.80
13.60145,10.30,97.10
13.61175,10.39,96.29
13.62214,10.38,96.33
13.63252,10.00,100.04
13.64251,10.11,98.93
13.65262,12.08,82.79
13.66470,10.92,91.54
13.67562,11.10,90.05
13.68673,10.84,92.28
13.69757,10.14,98.62
13.70771,10.20,98.03
13.71791,10.56,94.66
13.72847,10.87,91.98
13.73934,10.89,91.79
13.75024,10.87,92.01
13.76110,10.03,99.69
13.77113,11.70,85.48
13.78283,11.85,84.39
13.79468,12.59,79.40
13.80728,11.25,88.93
13.81852,10.48,95.38
13.82901,11.18,89.44
13.84019,10.90,91.72
13.85109,11.12,89.89
13.86221,10.74,93.09
13.87296,14.56,68.67
13.88752,27.56,36.28
13.91508,17.88,55.93
13.93296,6.27,159.57
13.93923,10.53,94.94
13.94976,10.20,98.04
13.95996,11.06,90.40
13.97102,11.73,85.26
13.98275,10.98,91.04
13.99373,11.48,87.08
14.00522,11.01,90.87
14.01622,10.00,99.98
14.02622,11.43,87.46
14.03766,12.44,80.41
14.05010,10.61,94.27
14.06070,11.90,84.03
14.07260,12.21,81.93
14.08481,11.37,87.94
14.09618,11.12,89.94
14.10730,11.79,84.85
14.11908,10.80,92.56
14.12989,11.26,88.85
14.14114,12.07,82.86
14.15321,10.75,93.02
14.16396,10.17,98.34
14.17413,10.46,95.59
14.18459,12.02,83.17
14.19662,9.86,101.43
14.20648,10.70,93.49
14.21717,13.90,71.94
14.23107,14.20,70.45
14.24527,13.05,76.60
14.25832,11.34,88.21
14.26966,11.80,84.76
14.28146,11.35,88.12
14.29281,11.68,85.64
14.30448,11.74,85.21
14.31622,11.40,87.68
14.32762,12.83,77.95
14.34045,17.90,55.87
14.35835,7.75,129.00
14.36610,11.78,84.92
14.37788,11.14,89.80
14.38902,11.55,86.57
14.40057,11.07,90.30
14.41164,10.39,96.25
14.42203,11.17,89.52
14.43320,10.61,94.29
14.44381,10.77,92.81
14.45458,12.56,79.65
14.46714,11.14,89.79
14.47828,11.12,89.89
14.48940,11.00,90.94
14.50040,12.12,82.54
14.51251,11.11,90.02
14.52362,11.21,89.20
14.53483,10.81,92.52
14.54564,10.82,92.45
14.55646,11.75,85.13
14.56820,11.14,89.75
14.57935,10.52,95.09
14.58986,11.41,87.67
14.60127,10.70,93.46
14.61197,11.92,83.87
14.62389,10.80,92.56
14.63469,10.85,92.15
14.64555,12.43,80.46
14.65797,11.15,89.72
14.66912,11.24,88.98
14.68036,11.29,88.56
14.69165,11.66,85.78
14.70331,10.56,94.70
14.71387,10.86,92.07
14.72473,11.03,90.66
14.73576,9.65,103.60
14.74541,12.58,79.50
14.75799,11.59,86.32
14.76957,11.50,86.95
14.78108,12.79,78.16
14.79387,11.58,86.38
14.80545,11.25,88.87
14.81670,10.93,91.45
14.82763,11.23,89.07
14.83886,11.56,86.53
14.85042,11.40,87.72
14.86182,12.25,81.61
14.87407,11.00,90.91
14.88507,11.24,88.94
14.89631,11.27,88.76
14.90758,10.58,94.53
14.91816,11.95,83.65
14.93011,11.22,89.12
14.94134,10.45,95.72
14.95178,10.66,93.78
14.96245,10.20,98.03
14.97265,10.44,95.79
14.98309,11.98,83.48
14.99507,11.43,87.46
15.00650,12.90,77.54
15.01940,12.01,83.26
15.03141,11.73,85.23
15.04314,11.17,89.50
15.05431,11.16,89.61
15.06547,11.12,89.93
15.07659,10.72,93.32
15.08731,14.31,69.91
15.10161,11.98,83.48
15.11359,12.45,80.34
15.12604,11.97,83.58
15.13800,12.98,77.05
15.15098,12.09,82.71
15.16307,11.41,87.66
15.17448,12.04,83.06
15.18652,11.12,89.97
15.19763,10.77,92.84
15.20841,11.93,83.84
15.22033,11.35,88.14
15.23168,11.58,86.39
15.24325,11.64,85.88
15.25490,12.54,79.74
15.26744,11.89,84.08
15.27933,11.77,84.97
15.29110,11.68,85.61
15.30278,11.97,83.51
15.31475,11.19,89.37
15.32594,11.26,88.82
15.33720,11.28,88.69
15.34848,11.61,86.15
15.36009,12.47,80.21
15.37255,11.55,86.58
15.38410,13.37,74.78
15.39747,12.11,82.57
15.40959,11.66,85.74
15.42125,14.76,67.73
15.43601,11.58,86.36
15.44759,10.92,91.53
15.45852,12.80,78.15
15.47131,11.73,85.23
15.48305,11.19,89.39
15.49423,10.97,91.17
15.50520,10.59,94.44
15.51579,11.52,86.79
15.52731,14.76,67.74
15.54207,48.95,20.43
15.59102,12.26,81.60
15.60328,11.37,87.94
15.61465,12.06,82.89
15.62671,11.90,84.01
15.63862,11.16,89.60
15.64978,12.32,81.15
15.66210,10.99,91.02
15.67308,11.90,84.02
15.68499,13.21,75.71
15.69820,13.78,72.59
15.71197,11.48,87.09
15.72345,11.92,83.93
15.73537,12.12,82.49
15.74749,11.77,84.98
15.75926,11.89,84.11
15.77115,11.53,86.74
15.78268,12.18,82.10
15.79486,11.63,85.95
15.80649,12.88,77.63
15.81937,13.48,74.16
15.83286,12.16,82.25
15.84502,11.99,83.43
15.85701,11.48,87.08
15.86849,11.33,88.29
15.87982,11.44,87.42
15.89125,12.48,80.16
15.90373,12.04,83.03
15.91577,10.75,92.98
15.92653,11.84,84.49
15.93836,11.86,84.30
15.95023,11.99,83.40
15.96222,11.60,86.21
15.97382,12.45,80.29
15.98627,12.20,81.96
15.99847,12.31,81.26
16.01078,11.82,84.64
16.02259,12.43,80.48
16.03502,12.97,77.10
16.04799,12.40,80.62
16.06039,12.59,79.42
16.07298,11.71,85.39
16.08469,11.55,86.58
16.09624,12.50,79.98
16.10875,11.49,87.02
16.12024,11.85,84.42
16.13209,11.76,85.01
16.14385,12.75,78.46
16.15659,13.74,72.78
16.17033,11.66,85.73
16.18200,12.54,79.72
16.19454,12.38,80.79
16.20692,12.73,78.53
16.21965,13.46,74.32
16.23311,12.46,80.25
16.24557,11.80,84.76
16.25737,11.91,83.99
16.26927,12.49,80.06
16.28176,11.39,87.81
16.29315,13.37,74.81
16.30652,11.50,86.96
16.31802,11.15,89.70
16.32917,10.87,91.97
16.34004,10.96,91.21
16.35101,14.66,68.23
16.36566,14.32,69.84
16.37998,14.06,71.10
16.39404,14.09,70.95
16.40814,11.97,83.56
16.42011,13.52,73.97
16.43362,13.55,73.81
16.44717,12.53,79.81
16.45970,12.67,78.95
16.47237,12.20,82.00
16.48457,12.15,82.31
16.49671,12.54,79.76
16.50925,12.07,82.83
16.52132,12.56,79.59
16.53389,11.97,83.54
16.54586,12.26,81.54
16.55812,11.91,83.94
16.57003,12.61,79.27
16.58265,11.57,86.39
16.59422,12.49,80.08
16.60671,11.15,89.65
16.61787,12.52,79.85
16.63039,12.52,79.87
16.64291,13.26,75.39
16.65617,13.41,74.60
16.66958,13.06,76.58
16.68264,12.31,81.24
16.69495,11.60,86.18
16.70655,11.92,83.89
16.71847,12.18,82.11
16.73065,12.37,80.87
16.74302,13.00,76.93
16.75601,12.35,80.94
16.76837,12.08,82.79
16.78045,11.82,84.61
16.79227,12.50,79.99
16.80477,12.85,77.79
16.81762,11.34,88.18
16.82896,12.90,77.53
16.84186,12.52,79.89
16.85438,12.90,77.50
16.86728,13.18,75.84
16.88047,12.46,80.26
16.89293,12.98,77.03
16.90591,12.71,78.69
16.91862,13.08,76.44
16.93170,13.09,76.39
16.94479,12.53,79.80
16.95732,12.10,82.66
16.96942,11.97,83.57
16.98138,12.45,80.33
16.99383,12.00,83.34
17.00583,13.49,74.10
17.01933,14.72,67.95
17.03404,12.79,78.21
17.04683,12.45,80.30
17.05928,12.08,82.77
17.07136,11.32,88.34
17.08268,13.25,75.47
17.09593,20.76,48.18
17.11669,9.94,100.57
17.12664,12.82,78.00
17.13946,12.23,81.75
17.15169,12.80,78.13
17.16449,12.69,78.80
17.17718,12.61,79.28
17.18979,14.28,70.01
17.20408,12.23,81.74
17.21631,12.32,81.19
17.22863,12.78,78.25
17.24141,13.01,76.86
17.25442,12.14,82.35
17.26656,12.67,78.91
17.27923,12.69,78.77
17.29193,11.59,86.28
17.30352,12.68,78.85
17.31620,12.71,78.66
17.32891,13.17,75.95
17.34208,12.84,77.85
17.35492,12.63,79.19
17.36755,12.26,81.59
17.37981,12.76,78.36
17.39257,13.76,72.69
17.40633,12.73,78.59
17.41905,13.52,73.99
17.43257,12.19,82.05
17.44476,12.62,79.26
17.45737,11.37,87.94
17.46875,12.81,78.06
17.48156,13.02,76.80
17.49458,11.99,83.39
17.50657,11.90,84.07
17.51846,12.47,80.17
17.53094,12.53,79.81
17.54347,13.17,75.95
17.55663,12.79,78.18
17.56942,12.91,77.47
17.58233,10.61,94.22
17.59295,12.71,78.67
17.60566,11.66,85.73
17.61732,12.04,83.08
17.62936,11.93,83.82
17.64129,13.29,75.26
17.65458,12.66,78.99
17.66724,13.08,76.43
17.68032,13.03,76.73
17.69335,14.55,68.71
17.70791,11.80,84.72
17.71971,12.41,80.59
17.73212,12.55,79.68
17.74467,11.99,83.41
17.75666,12.70,78.75
17.76936,11.77,84.97
17.78113,12.61,79.27
17.79374,12.09,82.69
17.80583,12.23,81.78
17.81806,12.92,77.38
17.83099,12.21,81.90
17.84320,12.08,82.75
17.85528,13.66,73.20
17.86894,13.38,74.74
17.88232,12.04,83.08
17.89436,12.50,79.99
17.90686,11.96,83.61
17.91882,11.65,85.86
17.93047,14.11,70.88
17.94458,11.76,85.01
17.95634,11.81,84.69
17.96815,11.84,84.49
17.97998,12.93,77.33
17.99291,11.91,83.98
18.00482,12.13,82.44
18.01695,11.77,84.95
18.02872,12.45,80.33
18.04117,12.90,77.53
18.05407,12.34,81.07
18.06641,11.48,87.10
18.07789,11.92,83.91
18.08980,12.45,80.29
18.10226,12.15,82.31
18.11441,12.51,79.95
18.12692,12.22,81.85
18.13913,12.85,77.84
18.15198,13.39,74.66
18.16537,12.09,82.68
18.17747,14.36,69.66
18.19182,12.63,79.15
18.20446,11.48,87.13
18.21593,11.21,89.23
18.22714,11.99,83.39
18.23913,12.43,80.47
18.25156,12.88,77.66
18.26444,12.27,81.49
18.27671,12.03,83.10
18.28874,11.94,83.73
18.30069,12.55,79.69
18.31324,12.39,80.72
18.32562,12.65,79.08
18.33827,12.77,78.28
18.35104,11.45,87.30
18.36250,12.62,79.25
18.37512,11.92,83.87
18.38704,11.81,84.70
18.39885,13.27,75.33
18.41212,11.85,84.38
18.42397,11.70,85.44
18.43568,11.00,90.92
18.44667,12.73,78.57
18.45940,12.73,78.56
18.47213,12.14,82.38
18.48427,12.40,80.63
18.49667,12.02,83.19
18.50869,11.90,84.04
18.52059,11.60,86.20
18.53219,13.06,76.57
18.54526,13.14,76.13
18.55839,12.08,82.80
18.57047,10.98,91.11
18.58144,12.21,81.92
18.59365,12.44,80.40
18.60609,11.42,87.56
18.61751,13.50,74.09
18.63101,11.62,86.04
18.64263,12.15,82.29
18.65478,12.75,78.44
18.66753,12.74,78.49
18.68027,13.94,71.73
18.69421,11.99,83.37
18.70621,13.28,75.28
18.71949,11.67,85.72
18.73116,12.41,80.56
18.74357,11.63,86.01
18.75519,11.81,84.71
18.76700,11.84,84.49
18.77884,11.87,84.22
18.79071,12.12,82.53
18.80283,13.99,71.50
18.81681,11.58,86.34
18.82839,11.81,84.68
18.84020,12.25,81.65
18.85245,12.09,82.70
18.86454,13.19,75.81
18.87773,14.06,71.11
18.89180,11.93,83.83
18.90373,11.48,87.12
18.91520,12.74,78.49
18.92795,12.36,80.93
18.94030,11.95,83.71
18.95225,14.95,66.91
18.96719,50.81,19.68
19.01801,13.11,76.28
19.03112,12.85,77.80
19.04397,13.02,76.81
19.05699,12.86,77.76
19.06985,13.28,75.31
19.08313,12.86,77.74
19.09599,11.80,84.76
19.10779,10.60,94.34
19.11839,12.36,80.90
19.13075,11.93,83.83
19.14268,13.43,74.47
19.15611,11.25,88.90
19.16736,12.07,82.87
19.17943,12.60,79.38
19.19202,12.64,79.12
19.20466,11.18,89.41
19.21585,12.25,81.63
19.22810,10.96,91.23
19.23906,11.90,84.04
19.25096,12.34,81.07
19.26329,12.26,81.55
19.27556,12.88,77.62
19.28844,11.48,87.10
19.29992,12.32,81.19
19.31224,12.52,79.89
19.32476,12.46,80.25
19.33722,12.58,79.51
19.34979,10.95,91.34
19.36074,12.14,82.35
19.37289,11.66,85.78
19.38454,12.20,81.97
19.39674,11.55,86.60
19.40829,12.31,81.22
19.42060,11.27,88.74
19.43187,12.69,78.83
19.44456,12.35,80.96
19.45691,12.46,80.27
19.46937,11.50,86.93
19.48087,11.56,86.53
19.49243,12.02,83.19
19.50445,11.14,89.76
19.51559,12.45,80.32
19.52804,11.34,88.19
19.53938,12.17,82.17
19.55155,11.80,84.75
19.56335,12.19,82.05
19.57554,13.55,73.82
19.58908,11.38,87.91
19.60046,12.26,81.58
19.61272,10.73,93.20
19.62345,13.20,75.78
19.63664,12.92,77.39
19.64956,11.14,89.80
19.66070,11.78,84.86
19.67248,12.71,78.71
19.68519,11.70,85.44
19.69689,11.71,85.37
19.70861,11.01,90.80
19.71962,11.28,88.67
19.73090,12.55,79.65
19.74345,11.71,85.37
19.75517,11.62,86.03
19.76679,12.88,77.63
19.77967,12.55,79.69
19.79222,11.04,90.54
19.80326,12.65,79.06
19.81591,13.23,75.58
19.82914,12.98,77.05
19.84212,12.05,83.00
19.85417,12.55,79.66
19.86672,11.70,85.44
19.87843,11.71,85.39
19.89014,10.89,91.79
19.90103,10.93,91.51
19.91196,12.04,83.03
19.92400,11.92,83.90
19.93592,12.14,82.36
19.94806,10.71,93.35
19.95878,11.92,83.87
19.97070,11.46,87.27
19.98216,12.04,83.05
19.99420,11.38,87.90
20.00558,11.00,90.93
20.01657,11.38,87.88
20.02795,10.74,93.07
20.03870,11.71,85.38
20.05041,11.53,86.73
20.06194,10.02,99.75
20.07197,11.72,85.32
20.08369,13.01,76.85
20.09670,11.80,84.71
20.10850,12.39,80.69
20.12090,11.34,88.21
20.13223,11.91,83.96
20.14414,12.34,81.06
20.15648,11.32,88.32
20.16780,11.40,87.76
20.17920,11.03,90.64
20.19023,11.80,84.71
20.20203,11.61,86.14
20.21364,11.78,84.86
20.22543,11.19,89.35
20.23662,11.06,90.44
20.24768,11.49,87.06
20.25916,13.31,75.14
20.27247,10.47,95.52
20.28294,12.32,81.15
20.29526,12.54,79.76
20.30780,10.77,92.87
20.31857,12.12,82.54
20.33068,10.93,91.49
20.34161,11.53,86.75
20.35314,11.57,86.44
20.36471,11.57,86.40
20.37628,10.92,91.54
20.38721,14.65,68.25
20.40186,11.81,84.67
20.41367,11.78,84.89
20.42545,11.33,88.26
20.43678,11.93,83.79
20.44871,11.80,84.74
20.46052,11.44,87.43
20.47195,12.35,80.99
20.48430,11.32,88.33
20.49562,11.11,89.97
20.50673,10.98,91.11
20.51771,11.84,84.47
20.52955,10.01,99.88
20.53956,10.84,92.29
20.55040,12.85,77.79
20.56325,11.87,84.26
20.57512,11.61,86.13
20.58673,10.30,97.12
20.59703,10.72,93.32
20.60774,11.64,85.95
20.61938,11.06,90.40
20.63044,15.93,62.77
20.64637,10.17,98.37
20.65654,10.89,91.83
20.66743,11.95,83.68
20.67938,11.87,84.23
20.69125,11.09,90.16
20.70234,10.46,95.65
20.71279,10.56,94.72
20.72335,12.00,83.34
20.73535,11.48,87.07
20.74684,11.57,86.43
20.75841,10.35,96.57
20.76876,12.06,82.90
20.78082,10.82,92.44
20.79164,12.20,81.98
20.80384,10.85,92.17
20.81469,10.77,92.88
20.82546,10.48,95.44
20.83593,12.71,78.65
20.84865,11.07,90.33
20.85972,10.71,93.35
20.87043,10.68,93.66
20.88111,12.14,82.37
20.89325,10.71,93.40
20.90395,9.85,101.55
20.91380,10.08,99.25
20.92388,11.96,83.61
20.93584,11.10,90.06
20.94694,10.40,96.19
20.95734,11.04,90.56
20.96838,12.68,78.86
20.98106,7.82,127.80
20.98888,11.01,90.84
20.99989,11.04,90.58
21.01093,11.48,87.11
21.02241,10.92,91.55
21.03333,10.97,91.16
21.04430,11.55,86.56
21.05586,10.86,92.06
21.06672,10.45,95.66
21.07717,10.86,92.04
21.08804,10.03,99.71
21.09807,13.26,75.39
21.11133,11.22,89.12
21.12255,10.22,97.86
21.13277,10.40,96.12
21.14318,9.94,100.61
21.15311,11.44,87.41
21.16455,10.96,91.21
21.17552,11.78,84.90
21.18730,10.38,96.38
21.19767,10.12,98.79
21.20780,9.97,100.27
21.21777,12.21,81.87
21.22998,10.08,99.19
21.24006,11.59,86.32
21.25165,10.81,92.50
21.26246,10.94,91.42
21.27340,10.79,92.68
21.28419,11.56,86.47
21.29575,10.80,92.63
21.30655,10.22,97.84
21.31677,10.00,100.05
21.32676,14.84,67.41
21.34160,10.27,97.41
21.35187,10.95,91.33
21.36281,11.27,88.71
21.37409,9.72,102.92
21.38380,9.78,102.20
21.39359,10.47,95.50
21.40406,16.13,62.01
21.42019,53.29,18.77
21.47347,10.01,99.87
21.48349,10.73,93.23
21.49421,10.17,98.29
21.50439,10.71,93.40
21.51509,9.67,103.41
21.52476,13.12,76.24
21.53788,23.56,42.44
21.56144,6.00,166.66
21.56744,10.52,95.02
21.57797,9.30,107.58
21.58726,10.38,96.31
21.59765,10.14,98.62
21.60779,10.17,98.29
21.61796,10.21,97.97
21.62817,10.00,99.96
21.63817,10.15,98.52
21.64832,9.67,103.45
21.65799,10.42,95.98
21.66841,9.62,103.94
21.67803,8.49,117.72
21.68652,10.54,94.87
21.69706,10.16,98.40
21.70723,10.53,95.00
21.71775,9.77,102.33
21.72752,9.56,104.60
21.73708,10.26,97.46
21.74734,9.73,102.79
21.75707,10.97,91.18
21.76804,10.55,94.76
21.77859,9.33,107.17
21.78792,9.91,100.90
21.79783,10.27,97.37
21.80811,9.44,105.89
21.81755,16.08,62.21
21.83362,8.13,123.05
21.84175,10.42,95.93
21.85217,10.63,94.05
21.86281,10.15,98.57
21.87295,9.59,104.25
21.88255,9.42,106.17
21.89196,9.74,102.71
21.90170,10.28,97.32
21.91198,9.21,108.61
21.92118,9.22,108.47
21.93040,10.23,97.73
21.94064,9.52,105.03
21.95016,9.56,104.65
21.95971,9.61,104.06
21.96932,9.84,101.63
21.97916,7.55,132.39
21.98671,8.66,115.50
21.99537,9.13,109.58
22.00450,8.96,111.58
22.01346,9.45,105.85
22.02291,11.76,85.07
22.03466,11.29,88.56
22.04596,9.12,109.64
22.05508,8.85,113.03
22.06392,9.60,104.19
22.07352,8.83,113.22
22.08235,9.91,100.94
22.09226,9.65,103.64
22.10191,9.27,107.90
22.11118,9.66,103.53
22.12084,9.12,109.67
22.12995,9.09,110.04
22.13904,9.73,102.73
22.14878,9.53,104.90
22.15831,11.47,87.15
22.16979,15.43,64.82
22.18521,6.03,165.77
22.19125,10.58,94.56
22.20182,9.72,102.87
22.21154,9.87,101.37
22.22141,9.23,108.40
22.23063,9.95,100.51
22.24058,17.81,56.13
22.25840,7.14,140.03
22.26554,9.18,108.90
22.27472,8.58,116.51
22.28330,8.25,121.24
22.29155,8.94,111.91
22.30049,9.05,110.53
22.30953,8.37,119.42
22.31791,10.03,99.74
22.32793,9.65,103.62
22.33759,7.09,140.97
22.34468,8.77,114.03
22.35345,8.09,123.54
22.36154,6.93,144.22
22.36848,7.46,133.98
22.37594,8.07,123.91
22.38401,7.41,135.01
22.39142,7.67,130.31
22.39909,7.46,133.97
22.40656,7.49,133.55
22.41404,7.76,128.80
22.42181,8.26,121.08
22.43007,7.75,129.05
22.43782,7.40,135.17
22.44521,7.11,140.70
22.45232,7.42,134.79
22.45974,8.22,121.58
22.46797,7.69,130.07
22.47565,7.57,132.08
22.48323,7.88,126.85
22.49111,7.74,129.12
22.49885,7.77,128.72
22.50662,7.96,125.65
22.51458,7.34,136.23
22.52192,7.76,128.89
22.52968,7.76,128.89
22.53744,7.95,125.84
22.54539,7.67,130.30
